"Event Name","Event ID","Order #","Order Date","Quantity","Ticket Type","Attendee #","Date Attending","Order Type","Gender","How did you hear about this event?"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,332157071,"2014-08-25",1,"Register a Girl & Parent/Guardian",420028467,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,321624879,"2014-07-28",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",406525389,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,334130947,"2014-08-29",1,"Register to mentor",422519623,"Sep 13, 2014 at 10:00 AM","Free Order",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,329398879,"2014-08-18",1,"Register to mentor",416533735,"Sep 13, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,334089191,"2014-08-29",1,"Register a Girl & Parent/Guardian",422466893,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Twitter"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,340728473,"2014-09-11",1,"Register a Girl & Parent/Guardian",431016923,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,340728473,"2014-09-11",1,"Arduino Uno Board only",431016921,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,334730041,"2014-08-31",1,"Register a Girl & Parent/Guardian",423263979,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,340315155,"2014-09-10",1,"Register a Girl & Parent/Guardian",430497115,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,339636887,"2014-09-09",1,"Register a Girl & Parent/Guardian",429568437,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,335941553,"2014-09-02",1,"Register to mentor",424812501,"Sep 13, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,326194167,"2014-08-09",1,"Register a Girl & Parent/Guardian",412372067,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Facebook"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,335468557,"2014-09-02",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",424181897,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,339965435,"2014-09-10",1,"Register a Girl & Parent/Guardian",429971133,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,334625587,"2014-08-30",1,"Register a Girl & Parent/Guardian",423131149,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,337174371,"2014-09-04",1,"Register to mentor",426471799,"Sep 13, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341093655,"2014-09-12",1,"Arduino Uno Board only",431480137,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,329797501,"2014-08-19",1,"Register to mentor",417034917,"Sep 13, 2014 at 10:00 AM","Free Order",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,332341713,"2014-08-25",1,"Register to mentor",420264485,"Sep 13, 2014 at 10:00 AM","Free Order",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,318069779,"2014-07-17",1,"Register a Girl & Parent/Guardian",402059903,"Sep 13, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,318069779,"2014-07-17",1,"Register a Girl & Parent/Guardian",402059901,"Sep 13, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,329904365,"2014-08-19",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",417169095,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,334664521,"2014-08-30",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",423179879,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,332510255,"2014-08-26",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",420473059,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,329576211,"2014-08-18",1,"Register a Girl & Parent/Guardian",416757989,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,320370297,"2014-07-24",1,"Register a Girl & Parent/Guardian + Arduino Uno Board",404940125,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341713421,"2014-09-13",1,"Arduino Uno Board only",432271191,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341728357,"2014-09-13",1,"Arduino Uno Board only",432290093,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341735115,"2014-09-13",1,"Arduino Uno Board only",432298433,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341751805,"2014-09-13",1,"Arduino Uno Board only",432319541,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Arduino (Calgary Edition)",12067236429,341752179,"2014-09-13",1,"Arduino Uno Board only",432320009,"Sep 13, 2014 at 10:00 AM","PayPal Completed",,
"Intro to HTML & CSS in Toronto",12158019965,315253167,"2014-07-09",1,"Yes, I'd like to attend!",398482709,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317532385,"2014-07-16",1,"Yes, I'd like to mentor!",401386915,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317561555,"2014-07-16",1,"Yes, I'd like to mentor!",401423821,"Aug 6, 2014 at 10:00 AM","Free Order",,"From a Friend | Other"
"Intro to HTML & CSS in Toronto",12158019965,317620715,"2014-07-16",1,"Yes, I'd like to attend!",401497809,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317702287,"2014-07-16",1,"Yes, I'd like to mentor!",401601729,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317798203,"2014-07-16",1,"Yes, I'd like to mentor!",401720157,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317858269,"2014-07-16",1,"Yes, I'd like to attend!",401796431,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317963567,"2014-07-17",1,"Yes, I'd like to mentor!",401927137,"Aug 6, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,316232969,"2014-07-11",1,"Yes, I'd like to attend!",399763755,"Aug 6, 2014 at 10:00 AM","PayPal Partially Refunded",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,321208349,"2014-07-26",1,"Yes, I'd like to mentor!",406007327,"Aug 6, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,324394695,"2014-08-05",1,"Yes, I'd like to mentor!",410092627,"Aug 6, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,316761523,"2014-07-14",1,"Yes, I'd like to attend!",400417447,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318679801,"2014-07-19",1,"Yes, I'd like to attend!",402826879,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Facebook"
"Intro to HTML & CSS in Toronto",12158019965,319149833,"2014-07-21",1,"Yes, I'd like to attend!",403410613,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317533167,"2014-07-16",1,"Yes, I'd like to attend!",401387855,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318002401,"2014-07-17",1,"Yes, I'd like to attend!",401975281,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,315061299,"2014-07-08",1,"Yes, I'd like to attend!",398245445,"Aug 6, 2014 at 10:00 AM","Paid with Cheque",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318611245,"2014-07-18",1,"Yes, I'd like to attend!",402740501,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,323335083,"2014-08-01",1,"Yes, I'd like to attend!",408745257,"Aug 6, 2014 at 10:00 AM","Paid with Cheque",,"Facebook"
"Intro to HTML & CSS in Toronto",12158019965,314586411,"2014-07-07",1,"Yes, I'd like to attend!",397651637,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Twitter"
"Intro to HTML & CSS in Toronto",12158019965,318372915,"2014-07-18",1,"Yes, I'd like to attend!",402442971,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,319939053,"2014-07-23",1,"Yes, I'd like to mentor!",404399461,"Aug 6, 2014 at 10:00 AM","Free Order",,"Twitter"
"Intro to HTML & CSS in Toronto",12158019965,322578713,"2014-07-30",1,"Yes, I'd like to mentor!",407742777,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,318002401,"2014-07-17",1,"Yes, I'd like to attend!",401975277,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,318002401,"2014-07-17",1,"Yes, I'd like to attend!",401975279,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317098113,"2014-07-15",1,"Yes, I'd like to attend!",400840069,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318498653,"2014-07-18",1,"Yes, I'd like to attend!",402600035,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317579027,"2014-07-16",1,"Yes, I'd like to attend!",401445161,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,319591455,"2014-07-22",1,"Yes, I'd like to attend!",403963635,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318454347,"2014-07-18",1,"Yes, I'd like to attend!",402546493,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318454347,"2014-07-18",1,"Yes, I'd like to attend!",402546495,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317035157,"2014-07-15",1,"Yes, I'd like to attend!",400762615,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317627645,"2014-07-16",1,"Yes, I'd like to mentor!",401506463,"Aug 6, 2014 at 10:00 AM","Free Order",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,316243415,"2014-07-11",1,"Yes, I'd like to attend!",399776335,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317771895,"2014-07-16",1,"Yes, I'd like to attend!",401687555,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,318413567,"2014-07-18",1,"Yes, I'd like to attend!",402495071,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,319150321,"2014-07-21",1,"Yes, I'd like to attend!",403411203,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,316829565,"2014-07-14",1,"Yes, I'd like to attend!",400504055,"Aug 6, 2014 at 10:00 AM","Paid with Cheque",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317550301,"2014-07-16",1,"Yes, I'd like to mentor!",401409825,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317238845,"2014-07-15",1,"Yes, I'd like to attend!",401017449,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,317718783,"2014-07-16",1,"Yes, I'd like to attend!",401622473,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"From a Friend"
"Intro to HTML & CSS in Toronto",12158019965,315194515,"2014-07-09",1,"Yes, I'd like to attend!",398409455,"Aug 6, 2014 at 10:00 AM","PayPal Completed",,"Other"
"Intro to HTML & CSS in Toronto",12158019965,317685689,"2014-07-16",1,"Yes, I'd like to mentor!",401580727,"Aug 6, 2014 at 10:00 AM","Free Order",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,317712257,"2014-07-16",1,"Yes, I'd like to attend!",401614335,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,319097515,"2014-07-21",1,"Yes, I'd like to attend!",403346393,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Facebook"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,336969099,"2014-09-04",1,"Make a Donation!",426191525,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Poster"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,336969099,"2014-09-04",1,"Yes, I'd like to attend!",426191527,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Poster"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,343654633,"2014-09-17",1,"Yes, I'd like to attend!",434709199,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,346145333,"2014-09-22",1,"Yes, I'd like to mentor!",437877433,"Sep 27, 2014 at 10:30 AM","Free Order",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,333300955,"2014-08-27",1,"Yes, I'd like to mentor!",421467485,"Sep 27, 2014 at 10:30 AM","Free Order",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,333039337,"2014-08-27",1,"Yes, I'd like to mentor!",421136623,"Sep 27, 2014 at 10:30 AM","Free Order",,"Facebook | From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,334761527,"2014-08-31",1,"Yes, I'd like to mentor!",423306013,"Sep 27, 2014 at 10:30 AM","Free Order",,"Facebook"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,340158501,"2014-09-10",1,"Yes, I'd like to attend!",430216619,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,344016785,"2014-09-17",1,"Yes, I'd like to attend!",435165735,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,331141903,"2014-08-22",1,"Yes, I'd like to mentor!",418734705,"Sep 27, 2014 at 10:30 AM","Free Order",,"Twitter | Poster"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,343538467,"2014-09-17",1,"Yes, I'd like to mentor!",434564997,"Sep 27, 2014 at 10:30 AM","Free Order",,"Facebook | From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,347316337,"2014-09-24",1,"Yes, I'd like to attend!",439344697,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,346068315,"2014-09-22",1,"Yes, I'd like to attend!",437781593,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,341132465,"2014-09-12",1,"Yes, I'd like to attend!",431530527,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,338161283,"2014-09-07",1,"Yes, I'd like to mentor!",427721591,"Sep 27, 2014 at 10:30 AM","Free Order",,"Twitter"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,319082091,"2014-07-21",1,"Yes, I'd like to attend!",403327465,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Facebook"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,324495389,"2014-08-05",1,"Yes, I'd like to mentor!",410221427,"Sep 27, 2014 at 10:30 AM","Free Order",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,329013707,"2014-08-17",1,"Yes, I'd like to attend!",416037803,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,341130037,"2014-09-12",1,"Yes, I'd like to attend!",431527089,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,340495579,"2014-09-11",1,"Yes, I'd like to attend!",430720509,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,342687337,"2014-09-15",1,"Yes, I'd like to attend!",433493359,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Poster"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,335169341,"2014-09-01",1,"Yes, I'd like to attend!",423813273,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"Other"
"National Learn to Code Day 2014 Intro to HTML & CSS: Building a Multi-Page Website (Barrie Edition)",12185582405,335169341,"2014-09-01",1,"Yes, I'd like to attend!",423813275,"Sep 27, 2014 at 10:30 AM","PayPal Completed",,"From a Friend"
